timestamp,IP,fullLog,alertID,alertName,rule_firedtimes,affectedLogAtomValues,generalAlertType,CPU_NewAvg,CPU_NewN,CPU_NewVar,CPU_OldAvg,CPU_OldN,CPU_OldVar,CPU_Range,DNS_expected_frequency,DNS_expected_frequencyRange,DNS_frequency
2022-01-21 00:09:11,172.19.131.174,['2022-01-21 00:09:11 jhall/192.168.230.165:46011 peer info: IV_TCPNL=1'],3,AMiner: New event type.,/,/,New path(es) detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 00:09:11,172.19.131.174,"[""2022-01-21 00:09:11 jhall/192.168.230.165:46011 Outgoing Data Channel: Cipher 'AES-256-CBC' initialized with 256 bit key""]",3,AMiner: New event type.,/,/,New path(es) detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 00:10:10,192.168.231.254,['Jan 21 00:10:10 dnsmasq[3326]: query[A] 3x6-.632-.4omh/81TJm12iJMpx29LXIT2I*xijIUAJ0-.Od3EdCnAtSQjx9LLYxMpR*kmHTMbfnDASP-.g7NyhvyXm/L8yKYnutkPDSPxwKazf0PfvU-./UhGHxFd43aJF5OQ/AV8*tLLHuxbZzji0f-.customers_2017.xlsx.email-19.kennedy-mendoza.info from 192.168.230.4'],32,AMiner: Unusual occurrence frequencies of DNS log events.,"[305, 141, 229, 176]","[['/model', '/model/time', '/model/service', '/model/br_open', '/model/pid', '/model/br_close', '/model/type/query', '/model/type/query/query', '/model/type/query/record', '/model/type/query/br_close', '/model/type/query/domain', '/model/type/query/from', '/model/type/query/ip'], ['/model', '/model/time', '/model/service', '/model/br_open', '/model/pid', '/model/br_close', '/model/type/forwarded', '/model/type/forwarded/reply', '/model/type/forwarded/domain', '/model/type/forwarded/to', '/model/type/forwarded/ip'], ['/model', '/model/time', '/model/service', '/model/br_open', '/model/pid', '/model/br_close', '/model/type/reply', '/model/type/reply/reply', '/model/type/reply/domain', '/model/type/reply/is', '/model/type/reply/ip'], ['/model', '/model/time', '/model/service', '/model/br_open', '/model/pid', '/model/br_close', '/model/type/cached', '/model/type/cached/cached', '/model/type/cached/domain', '/model/type/cached/is', '/model/type/cached/ip']]",Frequency anomaly detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 00:11:18,172.19.128.1,['Jan 21 00:11:18 dnsmasq[3468]: query[A] motd.ubuntu.com from 172.19.131.174'],27,AMiner: New ip address in DNS logs.,/,['172.19.131.174'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 00:14:21,192.168.231.254,['Jan 21 00:14:21 dnsmasq[3326]: query[SRV] _http._tcp.security.ubuntu.com from 192.168.230.4'],28,AMiner: New query record in DNS logs.,/,['SRV'],New value combination(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 00:14:21,10.143.0.103,['01/21/2022-00:14:21.351932  [**] [1:2013504:6] ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management [**] [Classification: Not Suspicious Traffic] [Priority: 3] {TCP} 10.143.0.103:44510 -> 91.189.95.85:80'],3,AMiner: New event type.,/,/,New path(es) detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 00:16:22,192.168.231.56,['2022-01-21 00:16:22 Start queue run: pid=4959'],3,AMiner: New event type.,/,/,New path(es) detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 00:16:22,192.168.231.56,['2022-01-21 00:16:22 End queue run: pid=4959'],3,AMiner: New event type.,/,/,New path(es) detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 00:17:37,10.143.0.35,"['{""service"":{""type"":""system""},""agent"":{""hostname"":""intranet-server"",""name"":""intranet-server"",""id"":""d8e6f857-ec88-4cf5-bc5e-7b72a6fd1e33"",""ephemeral_id"":""c6b20ae2-38c0-4ada-8be2-2d607fddf7e9"",""version"":""7.13.2"",""type"":""metricbeat""},""event"":{""module"":""system"",""dataset"":""system.cpu"",""duration"":282409},""@version"":""1"",""metricset"":{""period"":45000,""name"":""cpu""},""ecs"":{""version"":""1.9.0""},""host"":{""cpu"":{""pct"":0.0682},""name"":""intranet-server""},""@timestamp"":""2022-01-21T00:17:37.284Z"",""tags"":[""beats_input_raw_event""],""system"":{""cpu"":{""iowait"":{""pct"":0.0028,""norm"":{""pct"":0.0028}},""steal"":{""pct"":5.0E-4,""norm"":{""pct"":5.0E-4}},""irq"":{""pct"":0,""norm"":{""pct"":0}},""softirq"":{""norm"":{""pct"":9.0E-4},""pct"":9.0E-4},""user"":{""norm"":{""pct"":0.0308},""pct"":0.0308},""cores"":1,""total"":{""pct"":0.0682,""norm"":{""pct"":0.0682}},""nice"":{""pct"":0,""norm"":{""pct"":0}},""idle"":{""pct"":0.929,""norm"":{""pct"":0.929}},""system"":{""pct"":0.036,""norm"":{""pct"":0.036}}}}}']",35,AMiner: CPU value out of expected range in monitoring logs.,/,[0.0682],Value range anomaly detected,/,/,/,/,/,/,"[0.0439, 0.0678]",/,/,/
2022-01-21 00:18:36,10.143.0.103,"['type=SERVICE_START msg=audit(1642724316.239:155): pid=1 uid=0 auid=4294967295 ses=4294967295 msg=\'unit=apt-daily comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success\'']",14,AMiner: New service_start parameter combination in Audit logs.,/,"['0', ""'unit=apt-daily"", '""systemd""', '""/lib/systemd/systemd""']",New value combination(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 00:18:36,10.143.0.103,"['type=SERVICE_STOP msg=audit(1642724316.239:156): pid=1 uid=0 auid=4294967295 ses=4294967295 msg=\'unit=apt-daily comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success\'']",15,AMiner: New service_stop parameter combination in Audit logs.,/,"['0', ""'unit=apt-daily"", '""systemd""', '""/lib/systemd/systemd""']",New value combination(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 00:20:54,192.168.231.254,['Jan 21 00:20:54 dnsmasq[3326]: query[AAAA] morris-mail from 192.168.231.164'],27,AMiner: New ip address in DNS logs.,/,['192.168.231.164'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 00:31:52,10.143.0.35,"['{""service"":{""type"":""system""},""agent"":{""hostname"":""intranet-server"",""name"":""intranet-server"",""id"":""d8e6f857-ec88-4cf5-bc5e-7b72a6fd1e33"",""ephemeral_id"":""c6b20ae2-38c0-4ada-8be2-2d607fddf7e9"",""version"":""7.13.2"",""type"":""metricbeat""},""event"":{""module"":""system"",""dataset"":""system.cpu"",""duration"":332450},""@version"":""1"",""metricset"":{""period"":45000,""name"":""cpu""},""host"":{""cpu"":{""pct"":0.0339},""name"":""intranet-server""},""ecs"":{""version"":""1.9.0""},""@timestamp"":""2022-01-21T00:31:52.284Z"",""tags"":[""beats_input_raw_event""],""system"":{""cpu"":{""iowait"":{""pct"":0,""norm"":{""pct"":0}},""steal"":{""norm"":{""pct"":5.0E-4},""pct"":5.0E-4},""irq"":{""norm"":{""pct"":0},""pct"":0},""cores"":1,""user"":{""pct"":0.0187,""norm"":{""pct"":0.0187}},""nice"":{""norm"":{""pct"":0},""pct"":0},""softirq"":{""pct"":0,""norm"":{""pct"":0}},""total"":{""pct"":0.0339,""norm"":{""pct"":0.0339}},""idle"":{""pct"":0.9661,""norm"":{""pct"":0.9661}},""system"":{""norm"":{""pct"":0.0148},""pct"":0.0148}}}}']",35,AMiner: CPU value out of expected range in monitoring logs.,/,[0.0339],Value range anomaly detected,/,/,/,/,/,/,"[0.0439, 0.0682]",/,/,/
2022-01-21 00:33:22,10.143.0.35,"['{""agent"":{""hostname"":""intranet-server"",""name"":""intranet-server"",""id"":""d8e6f857-ec88-4cf5-bc5e-7b72a6fd1e33"",""ephemeral_id"":""c6b20ae2-38c0-4ada-8be2-2d607fddf7e9"",""version"":""7.13.2"",""type"":""metricbeat""},""service"":{""type"":""system""},""event"":{""module"":""system"",""dataset"":""system.cpu"",""duration"":6596798},""@version"":""1"",""metricset"":{""period"":45000,""name"":""cpu""},""host"":{""cpu"":{""pct"":0.0684},""name"":""intranet-server""},""ecs"":{""version"":""1.9.0""},""@timestamp"":""2022-01-21T00:33:22.284Z"",""tags"":[""beats_input_raw_event""],""system"":{""cpu"":{""iowait"":{""pct"":2.0E-4,""norm"":{""pct"":2.0E-4}},""steal"":{""pct"":5.0E-4,""norm"":{""pct"":5.0E-4}},""irq"":{""norm"":{""pct"":0},""pct"":0},""softirq"":{""pct"":0.0012,""norm"":{""pct"":0.0012}},""user"":{""pct"":0.0269,""norm"":{""pct"":0.0269}},""nice"":{""norm"":{""pct"":0},""pct"":0},""total"":{""pct"":0.0684,""norm"":{""pct"":0.0684}},""cores"":1,""idle"":{""pct"":0.9314,""norm"":{""pct"":0.9314}},""system"":{""pct"":0.0398,""norm"":{""pct"":0.0398}}}}}']",35,AMiner: CPU value out of expected range in monitoring logs.,/,[0.0684],Value range anomaly detected,/,/,/,/,/,/,"[0.0339, 0.0682]",/,/,/
2022-01-21 00:34:07,10.143.0.35,"['{""agent"":{""hostname"":""intranet-server"",""name"":""intranet-server"",""id"":""d8e6f857-ec88-4cf5-bc5e-7b72a6fd1e33"",""ephemeral_id"":""c6b20ae2-38c0-4ada-8be2-2d607fddf7e9"",""version"":""7.13.2"",""type"":""metricbeat""},""service"":{""type"":""system""},""event"":{""module"":""system"",""dataset"":""system.cpu"",""duration"":247282},""@version"":""1"",""metricset"":{""period"":45000,""name"":""cpu""},""ecs"":{""version"":""1.9.0""},""host"":{""cpu"":{""pct"":0.072},""name"":""intranet-server""},""@timestamp"":""2022-01-21T00:34:07.284Z"",""tags"":[""beats_input_raw_event""],""system"":{""cpu"":{""iowait"":{""pct"":7.0E-4,""norm"":{""pct"":7.0E-4}},""steal"":{""pct"":7.0E-4,""norm"":{""pct"":7.0E-4}},""irq"":{""norm"":{""pct"":0},""pct"":0},""softirq"":{""pct"":5.0E-4,""norm"":{""pct"":5.0E-4}},""user"":{""pct"":0.0319,""norm"":{""pct"":0.0319}},""nice"":{""pct"":0,""norm"":{""pct"":0}},""cores"":1,""total"":{""norm"":{""pct"":0.072},""pct"":0.072},""idle"":{""pct"":0.9273,""norm"":{""pct"":0.9273}},""system"":{""pct"":0.0389,""norm"":{""pct"":0.0389}}}}}']",35,AMiner: CPU value out of expected range in monitoring logs.,/,[0.07200000000000001],Value range anomaly detected,/,/,/,/,/,/,"[0.0339, 0.0684]",/,/,/
2022-01-21 00:34:52,10.143.0.35,"['{""service"":{""type"":""system""},""agent"":{""hostname"":""intranet-server"",""name"":""intranet-server"",""id"":""d8e6f857-ec88-4cf5-bc5e-7b72a6fd1e33"",""ephemeral_id"":""c6b20ae2-38c0-4ada-8be2-2d607fddf7e9"",""version"":""7.13.2"",""type"":""metricbeat""},""event"":{""module"":""system"",""dataset"":""system.cpu"",""duration"":5028575},""@version"":""1"",""metricset"":{""period"":45000,""name"":""cpu""},""ecs"":{""version"":""1.9.0""},""host"":{""cpu"":{""pct"":0.0736},""name"":""intranet-server""},""@timestamp"":""2022-01-21T00:34:52.284Z"",""tags"":[""beats_input_raw_event""],""system"":{""cpu"":{""iowait"":{""norm"":{""pct"":2.0E-4},""pct"":2.0E-4},""steal"":{""norm"":{""pct"":5.0E-4},""pct"":5.0E-4},""irq"":{""norm"":{""pct"":0},""pct"":0},""cores"":1,""user"":{""pct"":0.0293,""norm"":{""pct"":0.0293}},""nice"":{""pct"":0,""norm"":{""pct"":0}},""total"":{""pct"":0.0736,""norm"":{""pct"":0.0736}},""softirq"":{""pct"":2.0E-4,""norm"":{""pct"":2.0E-4}},""idle"":{""norm"":{""pct"":0.9262},""pct"":0.9262},""system"":{""pct"":0.0435,""norm"":{""pct"":0.0435}}}}}']",35,AMiner: CPU value out of expected range in monitoring logs.,/,[0.0736],Value range anomaly detected,/,/,/,/,/,/,"[0.0339, 0.07200000000000001]",/,/,/
2022-01-21 00:39:22,10.143.0.35,"['{""agent"":{""hostname"":""intranet-server"",""name"":""intranet-server"",""id"":""d8e6f857-ec88-4cf5-bc5e-7b72a6fd1e33"",""ephemeral_id"":""c6b20ae2-38c0-4ada-8be2-2d607fddf7e9"",""version"":""7.13.2"",""type"":""metricbeat""},""service"":{""type"":""system""},""event"":{""module"":""system"",""dataset"":""system.cpu"",""duration"":524608},""@version"":""1"",""metricset"":{""period"":45000,""name"":""cpu""},""ecs"":{""version"":""1.9.0""},""host"":{""cpu"":{""pct"":0.076},""name"":""intranet-server""},""@timestamp"":""2022-01-21T00:39:22.284Z"",""tags"":[""beats_input_raw_event""],""system"":{""cpu"":{""iowait"":{""norm"":{""pct"":0.0019},""pct"":0.0019},""steal"":{""pct"":5.0E-4,""norm"":{""pct"":5.0E-4}},""irq"":{""norm"":{""pct"":0},""pct"":0},""softirq"":{""pct"":2.0E-4,""norm"":{""pct"":2.0E-4}},""user"":{""pct"":0.0309,""norm"":{""pct"":0.0309}},""nice"":{""pct"":0,""norm"":{""pct"":0}},""total"":{""pct"":0.076,""norm"":{""pct"":0.076}},""cores"":1,""idle"":{""pct"":0.9221,""norm"":{""pct"":0.9221}},""system"":{""pct"":0.0444,""norm"":{""pct"":0.0444}}}}}']",35,AMiner: CPU value out of expected range in monitoring logs.,/,[0.076],Value range anomaly detected,/,/,/,/,/,/,"[0.0339, 0.0736]",/,/,/
2022-01-21 00:50:22,192.168.231.254,['Jan 21 00:50:22 dnsmasq[3326]: query[A] 3x6-.771-.VLNSjzpnCdw86J2l5ejeO28dikdCFBcNGF-.0fHwvmJ4ocLB7D61E5hNfVskyobhj2psw*-.MmRuSf2048in3Q7WtDwDPMyplr6tlhEELy-./3SirtYKwLKp1VR3OFJlaSr*X9SVQ9wb6D-.customers_2017.xlsx.email-19.kennedy-mendoza.info from 192.168.230.4'],32,AMiner: Unusual occurrence frequencies of DNS log events.,"[121, 108, 160, 13]","[['/model', '/model/time', '/model/service', '/model/br_open', '/model/pid', '/model/br_close', '/model/type/query', '/model/type/query/query', '/model/type/query/record', '/model/type/query/br_close', '/model/type/query/domain', '/model/type/query/from', '/model/type/query/ip'], ['/model', '/model/time', '/model/service', '/model/br_open', '/model/pid', '/model/br_close', '/model/type/forwarded', '/model/type/forwarded/reply', '/model/type/forwarded/domain', '/model/type/forwarded/to', '/model/type/forwarded/ip'], ['/model', '/model/time', '/model/service', '/model/br_open', '/model/pid', '/model/br_close', '/model/type/reply', '/model/type/reply/reply', '/model/type/reply/domain', '/model/type/reply/is', '/model/type/reply/ip'], ['/model', '/model/time', '/model/service', '/model/br_open', '/model/pid', '/model/br_close', '/model/type/cached', '/model/type/cached/cached', '/model/type/cached/domain', '/model/type/cached/is', '/model/type/cached/ip']]",Frequency anomaly detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 00:52:54,10.143.2.4,"['Jan 21 00:52:54 intranet-server systemd-resolved[743]: Grace period over, resuming full feature set (UDP+EDNS0) for DNS server 10.143.0.1.']",3,AMiner: New event type.,/,/,New path(es) detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 00:52:54,172.19.128.1,['Jan 21 00:52:54 dnsmasq[3468]: query[A] motd.ubuntu.com from 10.143.2.4'],27,AMiner: New ip address in DNS logs.,/,['10.143.2.4'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 00:53:37,10.143.0.35,"['{""service"":{""type"":""system""},""agent"":{""hostname"":""intranet-server"",""name"":""intranet-server"",""id"":""d8e6f857-ec88-4cf5-bc5e-7b72a6fd1e33"",""ephemeral_id"":""c6b20ae2-38c0-4ada-8be2-2d607fddf7e9"",""version"":""7.13.2"",""type"":""metricbeat""},""event"":{""module"":""system"",""dataset"":""system.cpu"",""duration"":266255},""@version"":""1"",""metricset"":{""period"":45000,""name"":""cpu""},""host"":{""cpu"":{""pct"":0.0812},""name"":""intranet-server""},""ecs"":{""version"":""1.9.0""},""@timestamp"":""2022-01-21T00:53:37.284Z"",""tags"":[""beats_input_raw_event""],""system"":{""cpu"":{""iowait"":{""norm"":{""pct"":0.0255},""pct"":0.0255},""steal"":{""pct"":5.0E-4,""norm"":{""pct"":5.0E-4}},""irq"":{""pct"":0,""norm"":{""pct"":0}},""cores"":1,""user"":{""norm"":{""pct"":0.0382},""pct"":0.0382},""nice"":{""pct"":0,""norm"":{""pct"":0}},""total"":{""pct"":0.0812,""norm"":{""pct"":0.0812}},""softirq"":{""pct"":0.0017,""norm"":{""pct"":0.0017}},""idle"":{""pct"":0.8933,""norm"":{""pct"":0.8933}},""system"":{""pct"":0.0408,""norm"":{""pct"":0.0408}}}}}']",35,AMiner: CPU value out of expected range in monitoring logs.,/,[0.08120000000000001],Value range anomaly detected,/,/,/,/,/,/,"[0.0339, 0.076]",/,/,/
2022-01-21 00:54:17,10.143.2.4,['Jan 21 00:54:17 intranet-server 50-motd-news[10282]:  * Super-optimized for small spaces - read how we shrank the memory'],3,AMiner: New event type.,/,/,New path(es) detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 00:54:17,10.143.2.4,"['type=SERVICE_START msg=audit(1642726457.339:397): pid=1 uid=0 auid=4294967295 ses=4294967295 msg=\'unit=motd-news comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success\'']",14,AMiner: New service_start parameter combination in Audit logs.,/,"['0', ""'unit=motd-news"", '""systemd""', '""/lib/systemd/systemd""']",New value combination(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 00:54:17,10.143.2.4,"['type=SERVICE_STOP msg=audit(1642726457.339:398): pid=1 uid=0 auid=4294967295 ses=4294967295 msg=\'unit=motd-news comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success\'']",15,AMiner: New service_stop parameter combination in Audit logs.,/,"['0', ""'unit=motd-news"", '""systemd""', '""/lib/systemd/systemd""']",New value combination(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 01:00:09,192.168.231.254,['Jan 21 01:00:09 dnsmasq[3326]: query[A] 3x6-.805-.tpiokXGgZuaxPezAVrCeW20ipWAPEOo0zJ-.BfCSX*eeX2r4l38DLmvqjU8QAkp4s7hGJM-.EyDi1sniVyGcufRcGah8jYnO4YwIk4o9ZF-.j33bhw/QKFY/smeZ3nPlPlNOaVeKYfxdLM-.customers_2017.xlsx.email-19.kennedy-mendoza.info from 192.168.230.4'],33,AMiner: Unusual occurrence frequencies of DNS query IPs.,"[367, 225, 22, 3, 582, 2, 3, 2]","[['192.168.230.4'], ['10.143.0.103'], ['172.19.130.4'], ['192.168.231.56'], ['10.143.1.78'], ['172.19.131.174'], ['192.168.231.164'], ['10.143.2.4']]",Frequency anomaly detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 01:00:09,192.168.231.254,['Jan 21 01:00:09 dnsmasq[3326]: query[A] 3x6-.805-.tpiokXGgZuaxPezAVrCeW20ipWAPEOo0zJ-.BfCSX*eeX2r4l38DLmvqjU8QAkp4s7hGJM-.EyDi1sniVyGcufRcGah8jYnO4YwIk4o9ZF-.j33bhw/QKFY/smeZ3nPlPlNOaVeKYfxdLM-.customers_2017.xlsx.email-19.kennedy-mendoza.info from 192.168.230.4'],34,AMiner: Unusual occurrence frequencies of DNS query records.,"[587, 14, 597, 8]","[['A'], ['TXT'], ['AAAA'], ['SRV']]",Frequency anomaly detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 01:51:28,172.19.128.1,['Jan 21 01:51:28 dnsmasq[3468]: query[A] motd.ubuntu.com from 172.19.130.68'],27,AMiner: New ip address in DNS logs.,/,['172.19.130.68'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 02:08:14,192.168.231.254,['Jan 21 02:08:14 dnsmasq[3326]: query[A] 3x6-.1039-.wp1EiZ*IuvIPBRIU/zLkf5rwn*BZgXAXb6-.IUR2zc/wBzg/8P2NvZ0dHH*3879C9B/P/r-.ziPkNswxHQjQ5qUEMP9D4fT/o/D/qtJ9RE-.Z*2ZOSuGsTv51XziXmfwEqRJiA1qABAA==-.customers_2017.xlsx.email-19.kennedy-mendoza.info from 192.168.230.4'],29,AMiner: New characters in DNS domain.,/,['3x6-.1039-.wp1EiZ*IuvIPBRIU/zLkf5rwn*BZgXAXb6-.IUR2zc/wBzg/8P2NvZ0dHH*3879C9B/P/r-.ziPkNswxHQjQ5qUEMP9D4fT/o/D/qtJ9RE-.Z*2ZOSuGsTv51XziXmfwEqRJiA1qABAA==-.customers_2017.xlsx.email-19.kennedy-mendoza.info'],New character(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 02:29:37,10.143.0.35,"['{""agent"":{""hostname"":""intranet-server"",""name"":""intranet-server"",""id"":""d8e6f857-ec88-4cf5-bc5e-7b72a6fd1e33"",""ephemeral_id"":""c6b20ae2-38c0-4ada-8be2-2d607fddf7e9"",""version"":""7.13.2"",""type"":""metricbeat""},""service"":{""type"":""system""},""event"":{""module"":""system"",""dataset"":""system.cpu"",""duration"":286493},""@version"":""1"",""metricset"":{""period"":45000,""name"":""cpu""},""ecs"":{""version"":""1.9.0""},""host"":{""cpu"":{""pct"":0.0662},""name"":""intranet-server""},""@timestamp"":""2022-01-21T02:29:37.284Z"",""tags"":[""beats_input_raw_event""],""system"":{""cpu"":{""iowait"":{""pct"":0,""norm"":{""pct"":0}},""steal"":{""pct"":7.0E-4,""norm"":{""pct"":7.0E-4}},""irq"":{""norm"":{""pct"":0},""pct"":0},""softirq"":{""pct"":7.0E-4,""norm"":{""pct"":7.0E-4}},""user"":{""pct"":0.0293,""norm"":{""pct"":0.0293}},""nice"":{""pct"":0,""norm"":{""pct"":0}},""cores"":1,""total"":{""norm"":{""pct"":0.0662},""pct"":0.0662},""idle"":{""pct"":0.9338,""norm"":{""pct"":0.9338}},""system"":{""norm"":{""pct"":0.0355},""pct"":0.0355}}}}']",36,AMiner: CPU value deviates from average in monitoring logs.,/,/,Statistical data report,0.062105999999999,100,1.8133903030303e-05,0.063528,100,3.4065874747474766e-05,/,/,/,/
2022-01-21 02:51:46,172.19.128.1,['Jan 21 02:51:46 dnsmasq[3468]: query[A] motd.ubuntu.com from 10.143.2.91'],27,AMiner: New ip address in DNS logs.,/,['10.143.2.91'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 03:30:34,192.168.231.254,['Jan 21 03:30:34 dnsmasq[3326]: query[AAAA] motd.ubuntu.com from 192.168.231.180'],27,AMiner: New ip address in DNS logs.,/,['192.168.231.180'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 03:41:37,10.143.0.35,"['{""agent"":{""hostname"":""intranet-server"",""name"":""intranet-server"",""id"":""d8e6f857-ec88-4cf5-bc5e-7b72a6fd1e33"",""ephemeral_id"":""c6b20ae2-38c0-4ada-8be2-2d607fddf7e9"",""version"":""7.13.2"",""type"":""metricbeat""},""service"":{""type"":""system""},""event"":{""module"":""system"",""dataset"":""system.cpu"",""duration"":334086},""@version"":""1"",""metricset"":{""period"":45000,""name"":""cpu""},""ecs"":{""version"":""1.9.0""},""host"":{""cpu"":{""pct"":0.0856},""name"":""intranet-server""},""@timestamp"":""2022-01-21T03:41:37.284Z"",""tags"":[""beats_input_raw_event""],""system"":{""cpu"":{""iowait"":{""pct"":0.0025,""norm"":{""pct"":0.0025}},""steal"":{""norm"":{""pct"":5.0E-4},""pct"":5.0E-4},""irq"":{""pct"":0,""norm"":{""pct"":0}},""cores"":1,""user"":{""pct"":0.0323,""norm"":{""pct"":0.0323}},""softirq"":{""pct"":2.0E-4,""norm"":{""pct"":2.0E-4}},""total"":{""pct"":0.0856,""norm"":{""pct"":0.0856}},""nice"":{""pct"":0,""norm"":{""pct"":0}},""idle"":{""pct"":0.9119,""norm"":{""pct"":0.9119}},""system"":{""pct"":0.0526,""norm"":{""pct"":0.0526}}}}}']",35,AMiner: CPU value out of expected range in monitoring logs.,/,[0.08560000000000001],Value range anomaly detected,/,/,/,/,/,/,"[0.0339, 0.08120000000000001]",/,/,/
2022-01-21 03:42:22,10.143.0.35,"['{""service"":{""type"":""system""},""agent"":{""hostname"":""intranet-server"",""name"":""intranet-server"",""id"":""d8e6f857-ec88-4cf5-bc5e-7b72a6fd1e33"",""ephemeral_id"":""c6b20ae2-38c0-4ada-8be2-2d607fddf7e9"",""version"":""7.13.2"",""type"":""metricbeat""},""event"":{""module"":""system"",""dataset"":""system.cpu"",""duration"":5846205},""@version"":""1"",""metricset"":{""period"":45000,""name"":""cpu""},""ecs"":{""version"":""1.9.0""},""host"":{""cpu"":{""pct"":0.0883},""name"":""intranet-server""},""@timestamp"":""2022-01-21T03:42:22.284Z"",""tags"":[""beats_input_raw_event""],""system"":{""cpu"":{""iowait"":{""pct"":5.0E-4,""norm"":{""pct"":5.0E-4}},""steal"":{""pct"":7.0E-4,""norm"":{""pct"":7.0E-4}},""irq"":{""pct"":0,""norm"":{""pct"":0}},""cores"":1,""softirq"":{""pct"":2.0E-4,""norm"":{""pct"":2.0E-4}},""nice"":{""pct"":0,""norm"":{""pct"":0}},""user"":{""pct"":0.0336,""norm"":{""pct"":0.0336}},""total"":{""pct"":0.0883,""norm"":{""pct"":0.0883}},""idle"":{""norm"":{""pct"":0.9112},""pct"":0.9112},""system"":{""pct"":0.0539,""norm"":{""pct"":0.0539}}}}}']",35,AMiner: CPU value out of expected range in monitoring logs.,/,[0.0883],Value range anomaly detected,/,/,/,/,/,/,"[0.0339, 0.08560000000000001]",/,/,/
